customer_id,recency,frequency,monetary,total_quantity,unique_products,country
15339.0,1,3,547.15,277,91,United Kingdom
15340.0,105,1,105.5,76,7,United Kingdom
15352.0,92,1,111.15,40,34,United Kingdom
15353.0,22,4,1556.41,861,208,United Kingdom
15354.0,147,3,284.4,3,1,United Kingdom
15358.0,13,10,4615.45,4633,160,United Kingdom
15359.0,206,8,181.35,145,10,United Kingdom
15361.0,70,3,270.15000000000003,37,3,United Kingdom
15362.0,282,1,310.75,145,23,United Kingdom
15363.0,36,1,352.11,239,19,United Kingdom
15365.0,28,4,980.76,445,42,United Kingdom
15366.0,94,3,1126.79,1198,46,United Kingdom
15367.0,2,6,2613.34,1553,132,United Kingdom
15369.0,36,11,6251.26,3288,44,United Kingdom
15371.0,206,1,59.400000000000006,12,1,United Kingdom
15372.0,43,5,2776.08,2616,8,United Kingdom
15373.0,44,4,515.9300000000001,202,41,United Kingdom
15374.0,168,1,139.32,164,6,United Kingdom
15375.0,234,1,60.959999999999994,84,6,United Kingdom
15378.0,6,2,246.5,130,8,United Kingdom
15380.0,93,5,1224.26,470,6,United Kingdom
15381.0,85,2,1099.8600000000001,366,13,United Kingdom
15382.0,125,3,3766.73,2459,110,United Kingdom
15384.0,136,1,276.5,331,21,United Kingdom
15385.0,221,1,307.8,151,5,United Kingdom
15387.0,36,1,468.65,335,20,United Kingdom
15389.0,99,3,1733.8,3140,2,United Kingdom
15391.0,128,1,289.87,109,12,United Kingdom
15393.0,111,3,659.48,228,29,United Kingdom
15394.0,18,5,1883.44,1076,68,United Kingdom
15396.0,127,1,508.20000000000005,156,2,United Kingdom
15400.0,35,2,481.1,222,10,United Kingdom
15401.0,112,1,136.20000000000002,74,9,United Kingdom
15402.0,23,3,1047.43,1010,56,United Kingdom
15403.0,35,2,170.88,492,6,United Kingdom
15405.0,120,1,310.74,155,22,United Kingdom
15409.0,265,1,131.25,59,9,United Kingdom
15410.0,112,2,1234.88,702,32,United Kingdom
15413.0,235,5,6798.72,2694,20,United Kingdom
15416.0,22,3,588.5,330,36,United Kingdom
15418.0,130,1,206.49,106,11,United Kingdom
15420.0,102,5,636.0,678,41,United Kingdom
15421.0,22,5,2063.97,1020,123,United Kingdom
15422.0,114,2,758.7,379,48,United Kingdom
15423.0,125,2,223.39,97,12,United Kingdom
15424.0,7,1,214.44,319,16,United Kingdom
15425.0,72,3,1783.6200000000001,991,111,United Kingdom
15426.0,46,2,561.72,339,131,United Kingdom
15428.0,181,2,381.72,130,21,United Kingdom
15430.0,11,2,954.75,309,36,United Kingdom
15431.0,46,1,153.24,84,2,United Kingdom
15432.0,85,1,149.57,27,6,United Kingdom
15434.0,228,1,285.35,73,19,United Kingdom
15437.0,184,1,193.29000000000002,98,12,United Kingdom
15439.0,197,2,748.85,344,28,United Kingdom
15441.0,274,1,301.57,139,13,United Kingdom
15443.0,18,7,1900.64,1060,212,United Kingdom
15445.0,134,1,171.0,60,9,United Kingdom
15446.0,172,2,230.77,181,60,United Kingdom
15447.0,71,4,337.71000000000004,143,20,United Kingdom
15448.0,218,1,294.17,255,21,United Kingdom
15451.0,143,1,104.76,32,29,United Kingdom
15452.0,16,2,1075.85,715,122,United Kingdom
15454.0,162,1,126.89,60,15,United Kingdom
15455.0,141,1,38.25,3,2,United Kingdom
15456.0,36,6,1403.44,1670,101,United Kingdom
15459.0,41,1,97.83,61,5,United Kingdom
15461.0,4,2,429.7,230,1,United Kingdom
15465.0,11,10,2554.7200000000003,765,65,United Kingdom
15466.0,150,2,899.71,479,127,United Kingdom
15470.0,119,1,63.419999999999995,232,4,United Kingdom
15471.0,94,1,269.25,117,18,United Kingdom
15474.0,139,1,150.35,55,19,United Kingdom
15477.0,193,1,368.4,216,2,United Kingdom
15478.0,119,1,583.56,319,24,United Kingdom
15479.0,277,1,147.4,38,9,United Kingdom
15480.0,9,4,5373.5,1549,162,Malta
15482.0,144,6,2842.43,1199,25,United Kingdom
15483.0,83,4,292.95,365,92,United Kingdom
15484.0,84,2,1061.69,924,53,United Kingdom
15485.0,225,3,1222.92,536,29,United Kingdom
15486.0,71,1,102.0,40,1,United Kingdom
15487.0,223,1,231.32,144,14,United Kingdom
15488.0,0,4,340.6,178,8,United Kingdom
15489.0,3,4,881.35,460,36,United Kingdom
15493.0,45,3,1159.93,330,137,United Kingdom
15494.0,22,3,2422.02,1913,219,United Kingdom
15496.0,175,1,146.14000000000001,98,22,United Kingdom
15497.0,14,6,5389.51,1597,44,United Kingdom
15498.0,8,9,8023.9400000000005,4229,239,United Kingdom
15499.0,267,1,158.65,59,40,United Kingdom
15502.0,98,1,1626.21,784,84,United Kingdom
15503.0,270,1,116.26,60,50,United Kingdom
15504.0,64,3,349.87,108,33,United Kingdom
15506.0,21,1,195.51,77,18,United Kingdom
15512.0,220,1,39.0,60,1,United Kingdom
15513.0,59,12,6466.79,2674,110,United Kingdom
15514.0,139,5,1687.7,1564,66,United Kingdom
15518.0,63,6,1877.25,1273,150,United Kingdom
15521.0,46,5,2487.5299999999997,1541,77,United Kingdom
15523.0,1,12,9144.57,7272,54,United Kingdom
15524.0,150,1,151.4,24,8,United Kingdom
15527.0,46,12,2371.36,1009,106,United Kingdom
15530.0,56,1,311.37,390,31,United Kingdom
15532.0,44,3,1129.73,481,179,United Kingdom
15534.0,269,1,162.25,63,8,United Kingdom
15538.0,81,6,3358.3999999999996,1016,3,United Kingdom
15542.0,56,3,855.71,418,212,United Kingdom
15543.0,3,1,114.4,81,28,United Kingdom
15544.0,43,10,3774.67,3163,115,United Kingdom
15546.0,150,2,1079.1000000000001,198,6,United Kingdom
15547.0,18,9,3683.56,2228,279,United Kingdom
15548.0,139,1,158.09,64,23,United Kingdom
15549.0,87,4,493.95,149,31,United Kingdom
15550.0,45,5,866.76,554,75,United Kingdom
15551.0,94,1,280.87,167,31,United Kingdom
15552.0,167,1,162.4,106,13,United Kingdom
15555.0,1,16,5578.56,3407,354,United Kingdom
15558.0,183,1,202.68,73,23,United Kingdom
15559.0,112,1,1109.4,526,62,United Kingdom
15561.0,88,3,1033.6,999,42,United Kingdom
15562.0,270,1,358.56,493,26,United Kingdom
15563.0,58,3,1459.02,1504,111,United Kingdom
15564.0,7,2,70.74000000000001,42,4,United Kingdom
15566.0,268,1,138.22,110,5,United Kingdom
15569.0,74,3,1399.37,689,48,United Kingdom
15570.0,15,7,2778.47,1113,158,United Kingdom
15571.0,102,4,720.74,367,106,United Kingdom
15572.0,148,1,300.93,219,35,United Kingdom
15573.0,162,3,597.23,415,104,United Kingdom
15574.0,8,1,144.67,99,34,United Kingdom
15575.0,163,1,30.1,6,3,United Kingdom
15577.0,267,2,137.15,31,20,United Kingdom
15580.0,32,5,671.45,599,96,United Kingdom
15581.0,28,20,3382.23,2356,400,United Kingdom
15584.0,214,1,351.99,102,55,United Kingdom
15586.0,136,3,1139.1,1338,30,United Kingdom
15587.0,35,1,182.16000000000003,72,2,United Kingdom
15588.0,221,1,579.6,96,4,United Kingdom
15590.0,127,3,694.76,388,40,United Kingdom
15591.0,126,3,217.9,58,6,United Kingdom
15595.0,31,1,357.6,144,4,United Kingdom
15596.0,43,1,588.55,257,35,United Kingdom
15597.0,119,1,238.8,114,15,United Kingdom
15600.0,86,2,703.54,318,32,United Kingdom
15601.0,46,13,6131.5,4390,121,United Kingdom
15602.0,55,4,626.0600000000001,454,26,United Kingdom
15603.0,192,1,40.0,32,2,United Kingdom
15605.0,132,4,543.72,200,30,United Kingdom
15606.0,0,5,1491.0,444,30,United Kingdom
15607.0,87,8,1604.21,1268,83,United Kingdom
15611.0,8,11,1108.48,192,22,United Kingdom
15613.0,154,1,433.71999999999997,700,27,United Kingdom
15614.0,44,2,1938.0600000000002,1170,45,United Kingdom
15615.0,1,20,8478.61,5528,170,United Kingdom
15617.0,51,1,205.15,95,11,United Kingdom
15622.0,94,7,3829.15,2227,183,United Kingdom
15623.0,13,6,1844.72,772,69,United Kingdom
15625.0,16,4,1158.81,1505,53,United Kingdom
15627.0,1,2,566.9,344,23,United Kingdom
15628.0,16,6,1845.44,1299,70,United Kingdom
15629.0,41,2,1646.98,1098,39,United Kingdom
15630.0,188,1,295.05,187,20,United Kingdom
15631.0,186,1,596.67,525,39,United Kingdom
15633.0,53,13,4335.96,2048,77,United Kingdom
15636.0,113,1,388.94,140,18,United Kingdom
15637.0,42,3,463.78,464,17,United Kingdom
15638.0,137,2,575.4,336,8,United Kingdom
15639.0,149,1,394.24,285,24,United Kingdom
15640.0,6,11,8046.36,4146,107,United Kingdom
15641.0,25,6,2501.51,2239,123,United Kingdom
15642.0,273,1,105.78000000000002,270,6,United Kingdom
15650.0,65,2,553.88,210,33,United Kingdom
15651.0,140,1,291.26,206,15,United Kingdom
15652.0,29,1,101.69,31,18,United Kingdom
15658.0,43,2,682.37,203,36,United Kingdom
15659.0,197,1,108.44,16,3,United Kingdom
15660.0,76,4,567.5,358,24,United Kingdom
15661.0,18,3,551.95,243,23,United Kingdom
15662.0,205,2,283.73,145,12,United Kingdom
15664.0,125,2,527.78,219,30,United Kingdom
15665.0,18,2,1254.81,859,86,United Kingdom
15666.0,16,2,632.9399999999999,469,62,United Kingdom
15670.0,100,1,152.15,41,7,United Kingdom
15672.0,269,1,45.300000000000004,10,3,United Kingdom
15673.0,59,4,2916.69,1496,81,United Kingdom
15674.0,2,7,4182.58,2238,188,United Kingdom
15677.0,7,1,340.65,243,23,United Kingdom
15678.0,66,1,716.48,334,36,United Kingdom
15680.0,16,6,2011.85,1479,101,United Kingdom
15681.0,63,3,702.1,168,11,United Kingdom
15682.0,143,2,318.24,222,25,United Kingdom
15683.0,17,1,330.79,201,16,United Kingdom
15684.0,91,3,173.95,77,9,United Kingdom
15689.0,161,1,266.93,123,15,United Kingdom
15691.0,133,2,359.5,100,10,United Kingdom
15693.0,203,1,37.5,30,1,United Kingdom
15694.0,41,5,1852.22,354,16,United Kingdom
15695.0,141,2,721.06,272,35,United Kingdom
15696.0,91,4,817.02,230,25,United Kingdom
15697.0,233,1,246.75,127,14,United Kingdom
15698.0,168,1,46.2,60,2,United Kingdom
15702.0,20,2,140.39000000000001,103,30,Nigeria
15704.0,46,2,1441.04,681,75,United Kingdom
15709.0,133,1,194.6,48,20,United Kingdom
15711.0,100,2,420.25,199,25,United Kingdom
15712.0,3,5,1838.8,564,56,United Kingdom
15713.0,163,2,482.94,301,32,United Kingdom
15714.0,93,2,300.0,108,4,United Kingdom
15715.0,99,5,658.02,246,33,United Kingdom
15716.0,39,6,1169.76,569,107,United Kingdom
15717.0,36,3,304.90000000000003,94,8,United Kingdom
15718.0,84,1,293.79,95,18,United Kingdom
15719.0,3,14,4013.15,1977,240,United Kingdom
15720.0,94,1,140.49,46,25,United Kingdom
15722.0,11,5,2263.21,890,58,United Kingdom
15723.0,118,1,236.36,77,47,United Kingdom
15727.0,37,6,3618.97,2232,257,United Kingdom
15731.0,97,1,125.3,122,8,United Kingdom
15732.0,52,8,1249.85,1049,52,United Kingdom
15734.0,91,1,310.65000000000003,79,10,United Kingdom
15738.0,7,20,6802.26,5234,58,United Kingdom
15741.0,2,2,208.62,70,11,United Kingdom
15742.0,163,1,156.87,51,41,United Kingdom
15747.0,39,4,811.8199999999999,505,60,United Kingdom
15750.0,36,5,1754.45,1107,124,United Kingdom
15751.0,4,11,1380.44,443,90,United Kingdom
15752.0,1,1,604.53,316,84,United Kingdom
15754.0,37,6,2579.04,1563,90,United Kingdom
15755.0,0,9,3013.05,2065,159,United Kingdom
15757.0,36,2,1266.47,552,68,United Kingdom
15759.0,55,4,577.8900000000001,463,7,United Kingdom
15760.0,174,2,13916.34,2,1,Norway
15764.0,22,1,864.9100000000001,681,51,United Kingdom
15765.0,210,1,370.63,335,25,United Kingdom
15766.0,0,2,516.0,164,15,United Kingdom
15768.0,20,31,14687.06,3971,416,United Kingdom
15769.0,6,16,25343.4,15268,11,United Kingdom
15770.0,156,1,321.45,67,18,United Kingdom
15771.0,148,3,1006.54,512,26,United Kingdom
15774.0,32,4,655.14,246,47,United Kingdom
15775.0,175,1,45.6,192,2,United Kingdom
15777.0,112,1,9.3,2,1,United Kingdom
15779.0,7,2,124.08000000000001,20,8,United Kingdom
15784.0,11,2,848.3299999999999,381,33,United Kingdom
15785.0,24,7,2308.29,1939,64,United Kingdom
15786.0,80,1,1786.71,1602,109,United Kingdom
15788.0,52,1,221.82999999999998,115,14,United Kingdom
15789.0,25,4,1306.44,1528,76,United Kingdom
15791.0,73,3,1995.65,1239,73,United Kingdom
15792.0,162,1,476.84000000000003,344,28,United Kingdom
15793.0,1,4,1118.3,826,8,United Kingdom
15794.0,280,2,777.0,288,15,United Kingdom
15795.0,130,6,986.38,619,62,United Kingdom
15796.0,60,4,1357.66,531,66,United Kingdom
15797.0,125,2,613.6800000000001,408,4,United Kingdom
15798.0,36,3,1535.37,915,73,United Kingdom
15800.0,162,4,361.03,141,56,United Kingdom
15803.0,7,2,1004.9200000000001,292,24,United Kingdom
15805.0,30,7,2613.58,1526,101,United Kingdom
15807.0,210,1,401.94,734,17,United Kingdom
15808.0,13,15,11436.76,4676,257,United Kingdom
15809.0,3,2,758.67,399,22,United Kingdom
15810.0,8,3,1159.02,548,35,United Kingdom
15812.0,15,6,3041.98,2305,53,United Kingdom
15814.0,147,1,294.08,172,9,United Kingdom
15816.0,86,2,144.14999999999998,54,11,United Kingdom
15817.0,36,2,2165.11,1219,111,United Kingdom
15818.0,132,1,340.5,284,11,United Kingdom
15819.0,80,5,1458.21,1181,87,United Kingdom
15822.0,37,4,954.59,575,25,United Kingdom
15823.0,273,2,3867.17,1773,154,United Kingdom
15824.0,76,1,394.8,96,10,United Kingdom
15826.0,112,1,943.97,861,51,United Kingdom
15827.0,44,12,1561.4,692,50,United Kingdom
15833.0,281,1,80.4,24,5,United Kingdom
15837.0,29,1,385.03000000000003,216,28,United Kingdom
15838.0,6,6,7864.48,14512,9,United Kingdom
15841.0,65,3,919.5600000000001,956,17,United Kingdom
15842.0,71,1,172.55,71,9,United Kingdom
15845.0,80,3,714.51,202,36,United Kingdom
15847.0,185,1,80.62,32,6,United Kingdom
15848.0,165,1,137.99,45,34,United Kingdom
15850.0,80,2,217.29,124,53,United Kingdom
15851.0,70,1,109.73,67,8,United Kingdom
15852.0,70,1,96.55,12,11,United Kingdom
15854.0,23,6,1816.8700000000001,530,36,United Kingdom
15855.0,20,1,340.48,242,15,United Kingdom
15856.0,7,16,10436.14,5775,96,United Kingdom
15858.0,36,7,1699.2,1088,147,United Kingdom
15860.0,102,5,616.92,322,88,United Kingdom
15861.0,0,4,1222.28,1309,191,United Kingdom
15862.0,48,8,1540.32,826,269,United Kingdom
15863.0,161,3,286.26,143,56,United Kingdom
15865.0,247,1,706.55,510,57,United Kingdom
15867.0,48,13,3858.28,2156,299,United Kingdom
15868.0,127,1,94.53,57,4,United Kingdom
15869.0,170,1,171.47,98,18,United Kingdom
15872.0,94,1,119.04,72,12,United Kingdom
15873.0,43,4,313.91999999999996,1152,3,United Kingdom
15874.0,28,10,4266.96,1916,137,United Kingdom
15875.0,190,1,108.52,74,18,United Kingdom
15878.0,105,2,330.77,243,47,United Kingdom
15879.0,65,3,713.52,271,102,United Kingdom
15882.0,73,3,467.64,280,30,United Kingdom
15884.0,280,1,236.70000000000002,150,13,United Kingdom
15885.0,2,9,1148.03,423,52,United Kingdom
15886.0,142,1,294.37,137,23,United Kingdom
15887.0,4,2,637.15,405,27,United Kingdom
15888.0,70,1,81.75,21,9,United Kingdom
15889.0,128,5,768.22,428,145,United Kingdom
15890.0,141,2,286.95,93,4,United Kingdom
15892.0,213,1,128.2,46,38,United Kingdom
15893.0,25,1,305.28000000000003,288,1,United Kingdom
15898.0,25,17,3045.1,1174,178,United Kingdom
15900.0,106,1,136.22,100,17,United Kingdom
15901.0,7,2,235.19,233,35,United Kingdom
15903.0,21,2,354.2,316,8,United Kingdom
15905.0,87,1,114.69,82,22,United Kingdom
15908.0,34,2,758.62,173,37,United Kingdom
15910.0,9,6,1011.49,793,180,United Kingdom
15911.0,167,8,1700.24,810,162,United Kingdom
15912.0,113,6,654.99,481,58,United Kingdom
15913.0,78,1,6.300000000000001,3,1,United Kingdom
15916.0,102,4,1081.45,647,98,United Kingdom
15917.0,150,4,407.07,206,115,United Kingdom
15918.0,175,1,248.65,87,21,United Kingdom
15920.0,78,4,267.04,105,26,United Kingdom
15921.0,184,1,100.18,44,13,United Kingdom
15924.0,275,1,102.82,103,14,United Kingdom
15926.0,86,1,134.44,155,7,United Kingdom
15927.0,191,1,106.54,66,13,United Kingdom
15928.0,200,1,293.53,164,11,United Kingdom
15929.0,188,1,594.0,120,1,United Kingdom
15936.0,11,1,171.62,99,11,United Kingdom
15938.0,0,4,330.23,209,19,United Kingdom
15941.0,181,1,405.0,60,6,United Kingdom
15943.0,193,2,271.28999999999996,183,12,United Kingdom
15944.0,29,2,1204.4,631,18,United Kingdom
15945.0,237,2,351.32,256,22,United Kingdom
15946.0,46,3,2304.18,1614,25,United Kingdom
15950.0,15,4,3107.65,1632,128,United Kingdom
15953.0,15,5,870.77,363,30,United Kingdom
15954.0,133,1,190.75,119,20,United Kingdom
15955.0,9,4,2204.64,1248,77,United Kingdom
15956.0,95,2,617.6,278,18,United Kingdom
15958.0,94,1,64.05,23,12,United Kingdom
15959.0,226,3,542.89,269,58,United Kingdom
15964.0,207,1,269.21000000000004,93,20,United Kingdom
15965.0,60,6,1072.03,391,75,United Kingdom
15967.0,52,6,1301.97,489,150,United Kingdom
15969.0,66,1,103.75999999999999,12,3,United Kingdom
15970.0,142,1,703.22,382,13,United Kingdom
15971.0,268,2,446.28,108,2,United Kingdom
15972.0,0,5,1769.33,468,104,United Kingdom
15976.0,11,3,891.63,558,140,United Kingdom
15978.0,188,1,599.12,365,32,United Kingdom
15979.0,146,1,329.22,450,22,United Kingdom
15980.0,34,4,4144.82,3262,65,United Kingdom
15981.0,4,11,5346.79,2871,104,United Kingdom
15982.0,149,1,324.51,131,45,United Kingdom
15983.0,270,3,1184.59,664,63,United Kingdom
15984.0,28,15,3962.23,2575,240,United Kingdom
15985.0,29,3,1156.56,1424,26,United Kingdom
15988.0,95,2,582.11,296,93,United Kingdom
15989.0,281,1,140.16,55,36,United Kingdom
15990.0,38,5,1205.64,643,86,United Kingdom
15991.0,78,1,150.55,41,6,United Kingdom
15994.0,179,1,390.46000000000004,178,34,United Kingdom
15998.0,42,8,3761.93,2234,405,United Kingdom
15999.0,279,1,20.4,24,1,United Kingdom
16002.0,169,1,169.21,70,42,United Kingdom
16003.0,169,3,997.27,275,33,United Kingdom
16004.0,18,5,2146.39,1076,63,United Kingdom
16007.0,87,1,356.83,438,70,United Kingdom
16008.0,63,5,996.57,609,38,United Kingdom
16011.0,14,9,1437.1200000000001,873,79,United Kingdom
16012.0,73,1,975.33,617,59,United Kingdom
16013.0,24,20,8429.619999999999,3410,26,United Kingdom
16014.0,221,1,246.92,106,70,United Kingdom
16017.0,175,3,927.35,359,58,United Kingdom
16018.0,276,1,195.78,203,20,United Kingdom
16019.0,15,12,8097.11,3573,135,United Kingdom
16021.0,88,1,148.44,52,33,United Kingdom
16027.0,1,9,1113.74,952,11,United Kingdom
16028.0,139,1,82.2,18,5,United Kingdom
16029.0,2,36,33006.42,12650,19,United Kingdom
16032.0,0,6,1965.72,1467,130,United Kingdom
16033.0,16,2,598.98,194,88,United Kingdom
16035.0,104,1,217.73,33,21,United Kingdom
16036.0,164,1,848.6800000000001,345,37,United Kingdom
16037.0,88,2,654.32,338,32,United Kingdom
16039.0,172,1,143.48000000000002,113,11,United Kingdom
16040.0,73,2,541.3,322,28,United Kingdom
16043.0,25,1,524.45,151,18,United Kingdom
16045.0,42,2,968.82,621,29,United Kingdom
16046.0,106,1,235.78,248,22,United Kingdom
16047.0,226,1,107.14,1,1,EIRE
16048.0,93,1,201.0,132,11,United Kingdom
16049.0,60,1,229.64000000000001,122,61,United Kingdom
16051.0,225,1,188.44,80,12,United Kingdom
16053.0,154,1,632.66,336,44,United Kingdom
16054.0,56,2,1010.13,166,34,United Kingdom
16057.0,63,3,1591.73,828,91,United Kingdom
16059.0,44,4,893.46,395,96,United Kingdom
16060.0,38,1,345.6,220,18,United Kingdom
16062.0,80,1,543.32,334,42,United Kingdom
16064.0,269,1,109.31,55,17,United Kingdom
16065.0,7,1,433.73,277,89,United Kingdom
16067.0,106,3,3269.11,1236,60,United Kingdom
16068.0,137,1,115.73,48,34,United Kingdom
16071.0,71,3,750.5600000000001,517,47,United Kingdom
16072.0,93,1,1746.54,663,219,United Kingdom
16075.0,46,2,736.9300000000001,271,41,United Kingdom
16077.0,169,1,2300.4,840,8,United Kingdom
16078.0,213,1,283.79,184,38,United Kingdom
16081.0,118,2,264.39,121,45,United Kingdom
16082.0,214,1,106.75,39,16,United Kingdom
16085.0,4,6,1245.3700000000001,726,152,United Kingdom
16086.0,93,3,950.86,593,48,United Kingdom
16087.0,153,3,997.24,412,4,United Kingdom
16088.0,119,2,1437.43,373,3,United Kingdom
16089.0,53,1,154.65,80,26,United Kingdom
16090.0,168,1,180.56,58,18,United Kingdom
16092.0,48,3,770.08,560,28,United Kingdom
16094.0,14,5,1684.28,770,52,United Kingdom
16095.0,0,1,447.05,265,30,United Kingdom
16096.0,132,2,883.47,451,39,United Kingdom
16098.0,9,6,1851.22,1323,55,United Kingdom
16099.0,43,3,682.9,438,20,United Kingdom
16100.0,6,1,582.64,438,37,United Kingdom
16101.0,25,2,1211.1100000000001,646,69,United Kingdom
16103.0,15,13,3927.57,1703,81,United Kingdom
16104.0,25,7,2219.25,810,143,United Kingdom
16105.0,35,3,1442.04,1374,66,United Kingdom
16108.0,126,2,860.99,543,52,United Kingdom
16109.0,242,1,327.6,480,13,United Kingdom
16110.0,66,1,460.64,160,84,United Kingdom
16115.0,32,3,674.03,417,86,United Kingdom
16117.0,135,1,133.5,69,23,United Kingdom
16118.0,196,1,4376.25,2851,41,United Kingdom
16119.0,63,4,879.1400000000001,282,16,United Kingdom
16121.0,109,1,151.07,72,25,United Kingdom
16124.0,127,2,931.64,558,33,United Kingdom
16125.0,24,11,3335.15,1418,138,United Kingdom
16126.0,18,8,3770.39,1533,102,United Kingdom
16127.0,270,1,145.06,68,35,United Kingdom
16128.0,44,2,757.85,773,30,United Kingdom
16129.0,51,1,446.94,406,33,United Kingdom
16130.0,97,3,713.25,157,36,United Kingdom
16131.0,140,2,4499.94,2222,95,United Kingdom
16132.0,88,2,664.1999999999999,280,14,United Kingdom
16133.0,7,11,3350.96,2149,69,United Kingdom
16134.0,1,2,1259.2,933,49,United Kingdom
16135.0,127,1,301.9,186,18,United Kingdom
16136.0,207,1,237.42,234,9,United Kingdom
16137.0,224,1,422.7,210,28,United Kingdom
16138.0,73,2,588.51,597,13,United Kingdom
16139.0,266,2,475.74,272,23,United Kingdom
16143.0,55,4,1419.09,593,51,United Kingdom
16145.0,7,4,1759.87,995,74,United Kingdom
16147.0,114,2,1186.3700000000001,721,69,United Kingdom
16150.0,1,5,1949.1499999999999,943,74,United Kingdom
16153.0,16,5,2581.43,2155,78,United Kingdom
16155.0,46,2,398.0,292,26,United Kingdom
16156.0,41,7,1972.25,1311,68,United Kingdom
16158.0,66,9,628.32,182,29,United Kingdom
16159.0,14,3,884.59,399,25,United Kingdom
16161.0,7,17,3537.81,1741,152,United Kingdom
16163.0,90,3,1160.53,377,48,United Kingdom
16165.0,49,1,79.9,2,1,United Kingdom
16166.0,235,1,239.84,88,12,United Kingdom
16167.0,161,2,873.24,1152,28,United Kingdom
16168.0,7,28,4754.19,2085,91,United Kingdom
16170.0,4,13,4676.28,3961,179,United Kingdom
16172.0,17,3,744.34,632,41,United Kingdom
16174.0,35,4,1237.2,780,15,United Kingdom
16175.0,15,3,798.85,399,32,United Kingdom
16176.0,72,3,1140.59,604,32,United Kingdom
16177.0,6,5,1644.61,813,60,United Kingdom
16180.0,22,5,5995.69,3946,106,United Kingdom
16182.0,18,4,2694.0,1696,8,United Kingdom
16185.0,108,1,115.31,61,9,United Kingdom
16186.0,24,9,3477.87,2660,86,United Kingdom
16190.0,27,5,1591.84,726,73,United Kingdom
16191.0,90,2,2369.88,1481,31,United Kingdom
16192.0,279,1,351.3,208,11,United Kingdom
16195.0,267,1,323.25,123,16,United Kingdom
16196.0,32,1,93.3,26,4,United Kingdom
16197.0,13,9,2016.71,1420,52,United Kingdom
16199.0,15,5,359.7,126,2,United Kingdom
16200.0,15,9,4069.31,2254,207,United Kingdom
16202.0,98,6,1427.35,608,59,United Kingdom
16203.0,48,1,282.13,235,17,United Kingdom
16204.0,275,1,213.27,226,13,United Kingdom
16205.0,86,1,220.11,212,25,United Kingdom
16206.0,43,4,1075.04,476,79,United Kingdom
16208.0,17,5,1996.49,900,103,United Kingdom
16209.0,64,3,1678.8600000000001,642,5,United Kingdom
16210.0,41,13,7638.04,3213,70,United Kingdom
16212.0,162,2,603.37,327,36,United Kingdom
16218.0,105,1,113.2,60,7,United Kingdom
16219.0,44,1,40.8,48,1,United Kingdom
16221.0,2,3,677.68,424,71,United Kingdom
16222.0,265,1,498.5,138,23,United Kingdom
16225.0,7,9,1594.54,703,119,United Kingdom
16227.0,38,2,713.0,346,23,United Kingdom
16229.0,65,3,1088.36,641,62,United Kingdom
16231.0,141,1,287.8,175,34,United Kingdom
16232.0,28,2,987.27,793,27,United Kingdom
16233.0,36,4,945.9300000000001,359,34,United Kingdom
16234.0,20,3,333.18,170,13,United Kingdom
16235.0,6,2,729.66,214,37,United Kingdom
16239.0,7,1,262.6,92,4,United Kingdom
16242.0,14,4,2056.2,919,174,United Kingdom
16246.0,3,2,821.35,336,79,United Kingdom
16251.0,56,1,128.31,44,20,United Kingdom
16253.0,85,3,2279.24,1910,106,United Kingdom
16254.0,45,2,361.19,182,31,United Kingdom
16255.0,3,6,1662.31,933,121,United Kingdom
16256.0,37,2,876.9399999999999,1009,16,United Kingdom
16258.0,7,7,4367.67,3142,128,United Kingdom
16259.0,149,2,157.87,62,35,United Kingdom
16266.0,44,6,736.66,265,32,United Kingdom
16267.0,135,1,186.66,198,7,United Kingdom
16271.0,1,5,1993.18,1335,116,United Kingdom
16273.0,192,2,318.34000000000003,40,15,United Kingdom
16275.0,18,2,1591.24,932,76,United Kingdom
16276.0,23,2,1818.79,1047,16,United Kingdom
16277.0,277,1,188.69,33,23,United Kingdom
16278.0,24,2,551.46,228,30,United Kingdom
16279.0,30,4,2749.94,1727,109,United Kingdom
16280.0,269,1,238.05,101,16,United Kingdom
16281.0,226,1,781.52,392,7,United Kingdom
16282.0,31,2,1139.28,676,21,United Kingdom
16283.0,71,2,1469.23,831,194,United Kingdom
16285.0,190,1,176.9,60,31,United Kingdom
16286.0,21,2,328.95,101,17,United Kingdom
16287.0,185,2,364.32,654,12,United Kingdom
16288.0,14,1,129.85,19,7,United Kingdom
16289.0,6,1,136.31,97,21,United Kingdom
16290.0,8,4,1957.7,957,85,United Kingdom
16291.0,226,1,117.72,1,1,Portugal
16292.0,8,3,819.01,467,36,United Kingdom
16293.0,113,2,610.31,207,33,United Kingdom
16294.0,20,1,126.05000000000001,54,8,United Kingdom
16296.0,170,4,1313.67,645,56,United Kingdom
16299.0,21,1,193.65,107,12,United Kingdom
16300.0,169,2,838.36,440,156,United Kingdom
16301.0,280,1,107.33,41,6,United Kingdom
16303.0,112,2,1228.3400000000001,482,41,United Kingdom
16304.0,238,1,381.66,228,25,United Kingdom
16307.0,86,2,794.92,987,51,United Kingdom
16308.0,87,2,1600.0,5000,1,United Kingdom
16310.0,186,1,190.38,97,12,United Kingdom
16314.0,2,2,822.15,409,39,United Kingdom
16315.0,80,1,176.34,68,9,United Kingdom
16316.0,37,1,993.75,837,73,United Kingdom
